-0.4999375078115236,0.0,0.0,0.5
0.4999375078115236,0.0,0.0,0.49987501562304715
0.0,-0.32295963004624423,-0.32295963004624423,0.17704036995375577
0.0,-0.3228346456692913,0.3229596300462442,0.17704036995375583
0.0,0.3229596300462442,-0.3228346456692913,0.17704036995375583
0.0,0.3228346456692913,0.3229596300462442,0.17704036995375583
-0.8658917635295589,-0.36607924009498816,-0.36607924009498816,0.13392075990501187
-0.8703912010998625,-0.370453693288339,0.3490813648293962,0.12954630671166104
-0.8703912010998625,0.3490813648293962,-0.370453693288339,0.12954630671166104
-0.8666416697912761,0.365079365079365,0.365079365079365,0.13327547562397923
0.857142857142857,-0.36832895888014,-0.36832895888014,0.13167104111986
0.857142857142857,-0.36832895888014,0.36832895888014006,0.13167104111985994
0.857142857142857,0.36832895888014006,-0.36832895888014,0.13167104111985994
0.857142857142857,0.36832895888014006,0.36832895888014006,0.13167104111985994

-1.05,0.0,0.0,1
1.0499999999999998,0.0,0.0,2
